frame,timestamp,age,gender
152,5.066666666666666,65,Man
153,5.1,65,Man
154,5.133333333333334,64,Man
155,5.166666666666667,65,Man
156,5.2,64,Man
157,5.233333333333333,64,Man
158,5.266666666666667,63,Man
159,5.3,63,Man
160,5.333333333333333,63,Man
161,5.366666666666666,63,Man
162,5.4,65,Man
163,5.433333333333334,66,Man
164,5.466666666666667,65,Man
165,5.5,65,Man
166,5.533333333333333,66,Man
167,5.566666666666666,67,Man
168,5.6,67,Man
169,5.633333333333334,67,Man
170,5.666666666666667,67,Man
171,5.7,68,Man
172,5.733333333333333,67,Man
173,5.766666666666667,65,Man
174,5.8,65,Man
175,5.833333333333333,65,Man
176,5.866666666666666,66,Man
177,5.9,63,Man
178,5.933333333333334,64,Man
179,5.966666666666667,65,Man
180,6.0,64,Man
181,6.033333333333333,63,Man
182,6.066666666666666,63,Man
183,6.1,63,Man
184,6.133333333333334,63,Man
185,6.166666666666667,62,Man
186,6.2,61,Man
187,6.233333333333333,63,Man
188,6.266666666666667,62,Man
189,6.3,61,Man
190,6.333333333333333,62,Man
191,6.366666666666666,62,Man
192,6.4,61,Man
193,6.433333333333334,61,Man
194,6.466666666666667,62,Man
195,6.5,61,Man
196,6.533333333333333,60,Man
197,6.566666666666666,61,Man
198,6.6,62,Man
199,6.633333333333334,61,Man
200,6.666666666666667,61,Man
201,6.7,61,Man
202,6.733333333333333,61,Man
203,6.766666666666667,60,Man
204,6.8,60,Man
205,6.833333333333333,61,Man
206,6.866666666666666,62,Man
207,6.9,62,Man
208,6.933333333333334,63,Man
209,6.966666666666667,62,Man
210,7.0,62,Man
211,7.033333333333333,62,Man
212,7.066666666666666,63,Man
213,7.1,63,Man
214,7.133333333333334,63,Man
215,7.166666666666667,62,Man
216,7.2,62,Man
217,7.233333333333333,62,Man
218,7.266666666666667,63,Man
219,7.3,62,Man
220,7.333333333333333,62,Man
221,7.366666666666666,62,Man
222,7.4,62,Man
223,7.433333333333334,62,Man
224,7.466666666666667,63,Man
225,7.5,62,Man
226,7.533333333333333,63,Man
227,7.566666666666666,64,Man
228,7.6,64,Man
229,7.633333333333334,64,Man
230,7.666666666666667,64,Man
231,7.7,63,Man
232,7.733333333333333,63,Man
233,7.766666666666667,64,Man
234,7.8,64,Man
235,7.833333333333333,64,Man
236,7.866666666666666,64,Man
237,7.9,64,Man
238,7.933333333333334,63,Man
239,7.966666666666667,64,Man
240,8.0,65,Man
241,8.033333333333333,64,Man
242,8.066666666666666,64,Man
243,8.1,64,Man
244,8.133333333333333,64,Man
245,8.166666666666666,64,Man
246,8.2,64,Man
247,8.233333333333333,64,Man
248,8.266666666666667,63,Man
249,8.3,63,Man
250,8.333333333333334,63,Man
251,8.366666666666667,64,Man
252,8.4,64,Man
253,8.433333333333334,64,Man
254,8.466666666666667,64,Man
255,8.5,63,Man
256,8.533333333333333,62,Man
257,8.566666666666666,64,Man
258,8.6,66,Man
259,8.633333333333333,64,Man
260,8.666666666666666,64,Man
261,8.7,63,Man
262,8.733333333333333,61,Man
263,8.766666666666667,61,Man
264,8.8,55,Man
265,8.833333333333334,54,Man
266,8.866666666666667,51,Man
267,8.9,53,Man
268,8.933333333333334,53,Man
269,8.966666666666667,52,Man
270,9.0,51,Man
271,9.033333333333333,54,Man
272,9.066666666666666,54,Man
273,9.1,53,Man
274,9.133333333333333,49,Man
275,9.166666666666666,49,Man
276,9.2,51,Man
277,9.233333333333333,48,Man
278,9.266666666666667,49,Man
279,9.3,49,Man
280,9.333333333333334,48,Man
281,9.366666666666667,51,Man
282,9.4,47,Man
283,9.433333333333334,48,Man
284,9.466666666666667,49,Man
285,9.5,49,Man
286,9.533333333333333,49,Man
287,9.566666666666666,49,Man
288,9.6,51,Man
289,9.633333333333333,50,Man
290,9.666666666666666,50,Man
291,9.7,51,Man
292,9.733333333333333,52,Man
293,9.766666666666667,54,Man
294,9.8,54,Man
295,9.833333333333334,54,Man
296,9.866666666666667,56,Man
297,9.9,56,Man
298,9.933333333333334,57,Man
299,9.966666666666667,59,Man
300,10.0,58,Man
301,10.033333333333333,56,Man
302,10.066666666666666,57,Man
303,10.1,59,Man
304,10.133333333333333,58,Man
305,10.166666666666666,58,Man
306,10.2,58,Man
307,10.233333333333333,58,Man
308,10.266666666666667,58,Man
309,10.3,57,Man
310,10.333333333333334,56,Man
311,10.366666666666667,56,Man
312,10.4,58,Man
313,10.433333333333334,59,Man
314,10.466666666666667,58,Man
315,10.5,59,Man
316,10.533333333333333,60,Man
317,10.566666666666666,60,Man
318,10.6,61,Man
319,10.633333333333333,62,Man
320,10.666666666666666,62,Man
321,10.7,62,Man
322,10.733333333333333,62,Man
323,10.766666666666667,65,Man
324,10.8,64,Man
325,10.833333333333334,61,Man
326,10.866666666666667,62,Man
327,10.9,62,Man
328,10.933333333333334,62,Man
329,10.966666666666667,63,Man
330,11.0,62,Man
331,11.033333333333333,62,Man
332,11.066666666666666,62,Man
333,11.1,63,Man
334,11.133333333333333,62,Man
335,11.166666666666666,62,Man
336,11.2,60,Man
337,11.233333333333333,60,Man
338,11.266666666666667,60,Man
339,11.3,60,Man
340,11.333333333333334,62,Man
341,11.366666666666667,62,Man
342,11.4,64,Man
343,11.433333333333334,66,Man
344,11.466666666666667,64,Man
345,11.5,64,Man
346,11.533333333333333,63,Man
347,11.566666666666666,64,Man
348,11.6,65,Man
349,11.633333333333333,64,Man
350,11.666666666666666,66,Man
351,11.7,65,Man
352,11.733333333333333,64,Man
353,11.766666666666667,62,Man
354,11.8,64,Man
355,11.833333333333334,64,Man
356,11.866666666666667,63,Man
357,11.9,63,Man
358,11.933333333333334,63,Man
359,11.966666666666667,60,Man
360,12.0,63,Man
361,12.033333333333333,64,Man
362,12.066666666666666,64,Man
363,12.1,63,Man
364,12.133333333333333,64,Man
365,12.166666666666666,65,Man
366,12.2,65,Man
367,12.233333333333333,64,Man
368,12.266666666666667,65,Man
369,12.3,63,Man
370,12.333333333333334,64,Man
371,12.366666666666667,64,Man
372,12.4,63,Man
373,12.433333333333334,63,Man
374,12.466666666666667,63,Man
375,12.5,63,Man
376,12.533333333333333,65,Man
377,12.566666666666666,65,Man
378,12.6,63,Man
379,12.633333333333333,64,Man
380,12.666666666666666,63,Man
381,12.7,65,Man
382,12.733333333333333,64,Man
383,12.766666666666667,65,Man
384,12.8,62,Man
385,12.833333333333334,62,Man
386,12.866666666666667,61,Man
387,12.9,60,Man
388,12.933333333333334,60,Man
389,12.966666666666667,60,Man
390,13.0,61,Man
391,13.033333333333333,60,Man
392,13.066666666666666,61,Man
393,13.1,62,Man
394,13.133333333333333,59,Man
395,13.166666666666666,59,Man
396,13.2,61,Man
397,13.233333333333333,61,Man
398,13.266666666666667,58,Man
399,13.3,60,Man
400,13.333333333333334,61,Man
401,13.366666666666667,60,Man
402,13.4,60,Man
403,13.433333333333334,61,Man
404,13.466666666666667,61,Man
405,13.5,62,Man
406,13.533333333333333,61,Man
407,13.566666666666666,60,Man
408,13.6,58,Man
409,13.633333333333333,60,Man
410,13.666666666666666,57,Man
411,13.7,57,Man
412,13.733333333333333,62,Man
413,13.766666666666667,60,Man
414,13.8,61,Man
415,13.833333333333334,61,Man
416,13.866666666666667,61,Man
417,13.9,58,Man
418,13.933333333333334,59,Man
419,13.966666666666667,58,Man
420,14.0,58,Man
421,14.033333333333333,61,Man
422,14.066666666666666,60,Man
423,14.1,59,Man
424,14.133333333333333,60,Man
425,14.166666666666666,61,Man
426,14.2,60,Man
427,14.233333333333333,58,Man
428,14.266666666666667,59,Man
429,14.3,59,Man
430,14.333333333333334,60,Man
431,14.366666666666667,60,Man
432,14.4,60,Man
433,14.433333333333334,60,Man
434,14.466666666666667,60,Man
435,14.5,59,Man
436,14.533333333333333,60,Man
437,14.566666666666666,61,Man
438,14.6,61,Man
439,14.633333333333333,60,Man
440,14.666666666666666,60,Man
441,14.7,60,Man
442,14.733333333333333,60,Man
443,14.766666666666667,60,Man
444,14.8,60,Man
445,14.833333333333334,60,Man
446,14.866666666666667,60,Man
447,14.9,60,Man
448,14.933333333333334,59,Man
449,14.966666666666667,59,Man
450,15.0,61,Man
451,15.033333333333333,62,Man
452,15.066666666666666,60,Man
453,15.1,59,Man
454,15.133333333333333,59,Man
455,15.166666666666666,58,Man
456,15.2,59,Man
457,15.233333333333333,59,Man
458,15.266666666666667,59,Man
459,15.3,59,Man
460,15.333333333333334,59,Man
